date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:39:40	155/155	---M--	200	added ('OK')	text/css	etag:%229b-6791df2a-ee71821b665df28d;;;%22	https://wegrowinfraventures.com/wp-content/plugins/elementor/assets/lib/animations/styles/slideInRight.min.css?ver=3.25.11	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/plugins/elementor/assets/lib/animations/styles/slideInRight.min1ffb.css	(from https://wegrowinfraventures.com/residential-property/bptp-lutyens-102/)
14:39:41	24883/24883	---M-Z	200	added ('OK')	text/css	etag:%226133-679c6f74-b0e3255e5e42b0ce;gz%22	https://wegrowinfraventures.com/wp-content/uploads/elementor/css/post-110.css?ver=1738305396	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/elementor/css/post-110f845.css	(from https://wegrowinfraventures.com/residential-property/bptp-lutyens-102/)
14:39:41	34283/34283	---M-Z	200	added ('OK')	text/css	etag:%2285eb-679cb9cf-a47f0bd1e6994d21;gz%22	https://wegrowinfraventures.com/wp-content/uploads/elementor/css/post-259.css?ver=1738324431	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/elementor/css/post-259f1b6.css	(from https://wegrowinfraventures.com/residential-property/bptp-lutyens-102/)
14:39:41	1560/1560	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Feb%202025%2009:09:41%20GMT	https://wegrowinfraventures.com/wp-json/wp/v2/residential-property/3049	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-json/wp/v2/residential-property/3049.json	(from https://wegrowinfraventures.com/residential-property/bptp-lutyens-102/)
14:39:41	2373/2373	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Feb%202025%2009:09:41%20GMT	https://wegrowinfraventures.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwegrowinfraventures.com%2Fresidential-property%2Fbptp-lutyens-102%2F	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-json/oembed/1.0/embeddb08.json	(from https://wegrowinfraventures.com/residential-property/bptp-lutyens-102/)
14:39:42	2569/2569	---M-Z	200	added ('OK')	text/xml	date:Sun,%2009%20Feb%202025%2009:09:41%20GMT	https://wegrowinfraventures.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwegrowinfraventures.com%2Fresidential-property%2Fbptp-lutyens-102%2F&format=xml	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-json/oembed/1.0/embed7420	(from https://wegrowinfraventures.com/residential-property/bptp-lutyens-102/)
14:39:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2009%20Feb%202025%2009:09:42%20GMT	https://wegrowinfraventures.com/?p=3049	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/indexb51d.html	(from https://wegrowinfraventures.com/residential-property/bptp-lutyens-102/)
14:39:42	37315/37315	---M--	200	added ('OK')	image/png	date:Sun,%2009%20Feb%202025%2009:09:42%20GMT	https://wegrowinfraventures.com/wp-content/uploads/2024/09/logo-dark.png	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/09/logo-dark.png	(from https://wegrowinfraventures.com/residential-property/bptp-lutyens-102/)
14:39:42	223096/223096	---M--	200	added ('OK')	image/webp	etag:%2236778-6741c9bf-f8611f4558acafa5;;;%22	https://wegrowinfraventures.com/wp-content/uploads/2024/11/shot-of-a-beautiful-setting-of-champagne-and-treat-2023-11-27-04-49-15-utc_result.webp	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/shot-of-a-beautiful-setting-of-champagne-and-treat-2023-11-27-04-49-15-utc_result.webp	(from https://wegrowinfraventures.com/residential-property/bptp-lutyens-102/)
14:39:43	96628/96628	---M--	200	added ('OK')	image/webp	etag:%2217974-6741c9bd-af6424d14a65874;;;%22	https://wegrowinfraventures.com/wp-content/uploads/2024/11/interior-of-modern-hotel-reception-2023-11-27-04-55-32-utc_result-1024x700-1.webp	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/interior-of-modern-hotel-reception-2023-11-27-04-55-32-utc_result-1024x700-1.webp	(from https://wegrowinfraventures.com/residential-property/bptp-lutyens-102/)
14:39:43	53198/53198	---M--	200	added ('OK')	image/webp	etag:%22cfce-6741c9be-3223cb68a2dc792b;;;%22	https://wegrowinfraventures.com/wp-content/uploads/2024/11/portrait-of-a-happy-family-on-vacation-2023-11-27-05-06-08-utc_result_11zon-1024x683-1.webp	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/portrait-of-a-happy-family-on-vacation-2023-11-27-05-06-08-utc_result_11zon-1024x683-1.webp	(from https://wegrowinfraventures.com/residential-property/bptp-lutyens-102/)
14:39:43	225802/225802	---M--	200	added ('OK')	image/webp	etag:%223720a-6741c9b8-15f919c8e9d73d07;;;%22	https://wegrowinfraventures.com/wp-content/uploads/2024/11/3d-rendering-modern-luxury-bedroom-suite-and-bathr-2023-11-27-05-27-08-utc_result.webp	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/3d-rendering-modern-luxury-bedroom-suite-and-bathr-2023-11-27-05-27-08-utc_result.webp	(from https://wegrowinfraventures.com/residential-property/bptp-lutyens-102/)
14:39:43	26429/26429	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202025%2009:09:43%20GMT	https://wegrowinfraventures.com/wp-content/uploads/2024/11/Coming-Soon.jpg	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/Coming-Soon.jpg	(from https://wegrowinfraventures.com/residential-property/bptp-lutyens-102/)
14:39:43	34265/34265	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202025%2009:09:43%20GMT	https://wegrowinfraventures.com/wp-content/uploads/2024/11/gal-soon.jpg	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/gal-soon.jpg	(from https://wegrowinfraventures.com/residential-property/bptp-lutyens-102/)
14:39:44	15347/15347	---M-Z	200	added ('OK')	application/x-javascript	etag:%223bf3-6791df2a-c0af6207919381a6;gz%22	https://wegrowinfraventures.com/wp-content/plugins/elementor/assets/lib/e-gallery/js/e-gallery.min.js?ver=1.2.0	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/plugins/elementor/assets/lib/e-gallery/js/e-gallery.min7359.js	(from https://wegrowinfraventures.com/residential-property/bptp-lutyens-102/)
14:39:44	1552/1552	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Feb%202025%2009:09:44%20GMT	https://wegrowinfraventures.com/wp-json/wp/v2/residential-property/3013	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-json/wp/v2/residential-property/3013.json	(from https://wegrowinfraventures.com/residential-property/trump-towers-2/)
14:39:45	2328/2328	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Feb%202025%2009:09:44%20GMT	https://wegrowinfraventures.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwegrowinfraventures.com%2Fresidential-property%2Ftrump-towers-2%2F	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-json/oembed/1.0/embedfaa9.json	(from https://wegrowinfraventures.com/residential-property/trump-towers-2/)
14:39:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2009%20Feb%202025%2009:09:45%20GMT	https://wegrowinfraventures.com/?p=3013	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/indexb5e2.html	(from https://wegrowinfraventures.com/residential-property/trump-towers-2/)
14:39:45	2524/2524	---M-Z	200	added ('OK')	text/xml	date:Sun,%2009%20Feb%202025%2009:09:45%20GMT	https://wegrowinfraventures.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwegrowinfraventures.com%2Fresidential-property%2Ftrump-towers-2%2F&format=xml	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-json/oembed/1.0/embed3ffa	(from https://wegrowinfraventures.com/residential-property/trump-towers-2/)
14:39:45	117978/117978	---M--	200	added ('OK')	image/webp	etag:%221ccda-67372cfe-53b3634d7e9b652f;;;%22	https://wegrowinfraventures.com/wp-content/uploads/2024/11/trump-tower-delhi.webp	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/trump-tower-delhi.webp	(from https://wegrowinfraventures.com/residential-property/trump-towers-2/)
14:39:46	116924/116924	---M--	200	added ('OK')	image/webp	etag:%221c8bc-67372cfd-46bef1a8b18386ec;;;%22	https://wegrowinfraventures.com/wp-content/uploads/2024/11/trump-tower-flat.webp	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/trump-tower-flat.webp	(from https://wegrowinfraventures.com/residential-property/trump-towers-2/)
14:39:46	106322/106322	---M--	200	added ('OK')	image/webp	etag:%2219f52-67372cfd-50aaaad6d0d6c0bb;;;%22	https://wegrowinfraventures.com/wp-content/uploads/2024/11/trump-tower-gurgaon.webp	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/trump-tower-gurgaon.webp	(from https://wegrowinfraventures.com/residential-property/trump-towers-2/)
14:39:46	107008/107008	---M--	200	added ('OK')	image/webp	etag:%221a200-67372cfc-18b5432a4d898d56;;;%22	https://wegrowinfraventures.com/wp-content/uploads/2024/11/trump-tower-apartments.webp	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/trump-tower-apartments.webp	(from https://wegrowinfraventures.com/residential-property/trump-towers-2/)
14:39:46	143350/143350	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202025%2009:09:46%20GMT	https://wegrowinfraventures.com/wp-content/uploads/2024/11/4BHKLoungeB_1586397231.jpg	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/4BHKLoungeB_1586397231.jpg	(from https://wegrowinfraventures.com/residential-property/trump-towers-2/)
14:39:47	171025/171025	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202025%2009:09:46%20GMT	https://wegrowinfraventures.com/wp-content/uploads/2024/11/4BHKLoungeDoubleHeight_1586397231-1.jpg	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/4BHKLoungeDoubleHeight_1586397231-1.jpg	(from https://wegrowinfraventures.com/residential-property/trump-towers-2/)
14:39:47	143187/143187	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202025%2009:09:47%20GMT	https://wegrowinfraventures.com/wp-content/uploads/2024/11/4BHKLoungeT2E_1586397231.jpg	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/4BHKLoungeT2E_1586397231.jpg	(from https://wegrowinfraventures.com/residential-property/trump-towers-2/)
14:39:47	1590/1590	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Feb%202025%2009:09:47%20GMT	https://wegrowinfraventures.com/wp-json/wp/v2/residential-property/2311	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-json/wp/v2/residential-property/2311.json	(from https://wegrowinfraventures.com/residential-property/central-park-flower-valley/)
14:39:48	2451/2451	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Feb%202025%2009:09:47%20GMT	https://wegrowinfraventures.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwegrowinfraventures.com%2Fresidential-property%2Fcentral-park-flower-valley%2F	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-json/oembed/1.0/embed31b0.json	(from https://wegrowinfraventures.com/residential-property/central-park-flower-valley/)
14:39:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2009%20Feb%202025%2009:09:48%20GMT	https://wegrowinfraventures.com/?p=2311	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/indexca39.html	(from https://wegrowinfraventures.com/residential-property/central-park-flower-valley/)
14:39:48	2647/2647	---M-Z	200	added ('OK')	text/xml	date:Sun,%2009%20Feb%202025%2009:09:48%20GMT	https://wegrowinfraventures.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwegrowinfraventures.com%2Fresidential-property%2Fcentral-park-flower-valley%2F&format=xml	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-json/oembed/1.0/embedc050	(from https://wegrowinfraventures.com/residential-property/central-park-flower-valley/)
14:39:48	106783/106783	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202025%2009:09:48%20GMT	https://wegrowinfraventures.com/wp-content/uploads/2024/11/CentralParkFlowerValley-01-900x600-1.jpg	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/CentralParkFlowerValley-01-900x600-1.jpg	(from https://wegrowinfraventures.com/residential-property/central-park-flower-valley/)
14:39:48	131968/131968	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202025%2009:09:48%20GMT	https://wegrowinfraventures.com/wp-content/uploads/2024/11/CentralParkFlowerValley-04-900x600-1.jpg	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/CentralParkFlowerValley-04-900x600-1.jpg	(from https://wegrowinfraventures.com/residential-property/central-park-flower-valley/)
14:39:49	128926/128926	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202025%2009:09:48%20GMT	https://wegrowinfraventures.com/wp-content/uploads/2024/11/CentralParkFlowerValley-03-900x600-1.jpg	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/CentralParkFlowerValley-03-900x600-1.jpg	(from https://wegrowinfraventures.com/residential-property/central-park-flower-valley/)
14:39:49	98477/98477	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202025%2009:09:49%20GMT	https://wegrowinfraventures.com/wp-content/uploads/2024/11/CentralParkFlowerValley-02-900x600-1.jpg	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/CentralParkFlowerValley-02-900x600-1.jpg	(from https://wegrowinfraventures.com/residential-property/central-park-flower-valley/)
14:39:49	54584/54584	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202025%2009:09:49%20GMT	https://wegrowinfraventures.com/wp-content/uploads/2024/11/2a42df5789a01b041f37386a81893acb.jpg	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/2a42df5789a01b041f37386a81893acb.jpg	(from https://wegrowinfraventures.com/residential-property/central-park-flower-valley/)
14:39:49	54607/54607	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202025%2009:09:49%20GMT	https://wegrowinfraventures.com/wp-content/uploads/2024/11/3b9e0db5560300fd676e3aa76f654d31.jpg	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/3b9e0db5560300fd676e3aa76f654d31.jpg	(from https://wegrowinfraventures.com/residential-property/central-park-flower-valley/)
14:39:50	58703/58703	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202025%2009:09:49%20GMT	https://wegrowinfraventures.com/wp-content/uploads/2024/11/97a7cde11fb09fdc13e07c8f52f4a749.jpg	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/97a7cde11fb09fdc13e07c8f52f4a749.jpg	(from https://wegrowinfraventures.com/residential-property/central-park-flower-valley/)
14:39:50	1557/1557	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Feb%202025%2009:09:50%20GMT	https://wegrowinfraventures.com/wp-json/wp/v2/residential-property/2307	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-json/wp/v2/residential-property/2307.json	(from https://wegrowinfraventures.com/residential-property/dlf-the-dahlias/)
14:39:50	2395/2395	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Feb%202025%2009:09:50%20GMT	https://wegrowinfraventures.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwegrowinfraventures.com%2Fresidential-property%2Fdlf-the-dahlias%2F	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-json/oembed/1.0/embed9154.json	(from https://wegrowinfraventures.com/residential-property/dlf-the-dahlias/)
14:39:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2009%20Feb%202025%2009:09:50%20GMT	https://wegrowinfraventures.com/?p=2307	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/index10e9.html	(from https://wegrowinfraventures.com/residential-property/dlf-the-dahlias/)
14:39:51	2591/2591	---M-Z	200	added ('OK')	text/xml	date:Sun,%2009%20Feb%202025%2009:09:51%20GMT	https://wegrowinfraventures.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwegrowinfraventures.com%2Fresidential-property%2Fdlf-the-dahlias%2F&format=xml	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-json/oembed/1.0/embed544e	(from https://wegrowinfraventures.com/residential-property/dlf-the-dahlias/)
14:39:51	70062/70062	---M--	200	added ('OK')	image/webp	etag:%22111ae-6735d652-69070bec91e5986;;;%22	https://wegrowinfraventures.com/wp-content/uploads/2024/11/03.webp	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/03.webp	(from https://wegrowinfraventures.com/residential-property/dlf-the-dahlias/)
14:39:51	74478/74478	---M--	200	added ('OK')	image/webp	etag:%22122ee-6735d665-6159c6957243bb39;;;%22	https://wegrowinfraventures.com/wp-content/uploads/2024/11/18.webp	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/18.webp	(from https://wegrowinfraventures.com/residential-property/dlf-the-dahlias/)
14:39:51	73586/73586	---M--	200	added ('OK')	image/webp	etag:%2211f72-6735d650-3cd96fbadc7c0716;;;%22	https://wegrowinfraventures.com/wp-content/uploads/2024/11/03-1.webp	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/03-1.webp	(from https://wegrowinfraventures.com/residential-property/dlf-the-dahlias/)
14:39:52	57878/57878	---M--	200	added ('OK')	image/webp	etag:%22e216-6735d655-79e91d16b4a07fde;;;%22	https://wegrowinfraventures.com/wp-content/uploads/2024/11/13.webp	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/13.webp	(from https://wegrowinfraventures.com/residential-property/dlf-the-dahlias/)
14:39:52	1554/1554	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Feb%202025%2009:09:52%20GMT	https://wegrowinfraventures.com/wp-json/wp/v2/residential-property/2304	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-json/wp/v2/residential-property/2304.json	(from https://wegrowinfraventures.com/residential-property/dlf-the-arbour/)
14:39:53	2399/2399	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Feb%202025%2009:09:52%20GMT	https://wegrowinfraventures.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwegrowinfraventures.com%2Fresidential-property%2Fdlf-the-arbour%2F	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-json/oembed/1.0/embed1652.json	(from https://wegrowinfraventures.com/residential-property/dlf-the-arbour/)
14:39:53	2595/2595	---M-Z	200	added ('OK')	text/xml	date:Sun,%2009%20Feb%202025%2009:09:53%20GMT	https://wegrowinfraventures.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwegrowinfraventures.com%2Fresidential-property%2Fdlf-the-arbour%2F&format=xml	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-json/oembed/1.0/embed2e2e	(from https://wegrowinfraventures.com/residential-property/dlf-the-arbour/)
14:39:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2009%20Feb%202025%2009:09:53%20GMT	https://wegrowinfraventures.com/?p=2304	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/index44af.html	(from https://wegrowinfraventures.com/residential-property/dlf-the-arbour/)
14:39:55	348163/348163	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202025%2009:09:53%20GMT	https://wegrowinfraventures.com/wp-content/uploads/2024/11/wx0pvtpwd999pyd8ytw4.jpg	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/wx0pvtpwd999pyd8ytw4.jpg	(from https://wegrowinfraventures.com/residential-property/dlf-the-arbour/)
14:39:55	419562/419562	---M--	200	added ('OK')	image/webp	etag:%22666ea-6735d59f-678a8a278337743a;;;%22	https://wegrowinfraventures.com/wp-content/uploads/2024/11/dlf-63-gurgaon-amenities.webp	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/dlf-63-gurgaon-amenities.webp	(from https://wegrowinfraventures.com/residential-property/dlf-the-arbour/)
14:39:55	83678/83678	---M--	200	added ('OK')	image/webp	etag:%22146de-6735d59c-1acc9380d37d25b2;;;%22	https://wegrowinfraventures.com/wp-content/uploads/2024/11/dlf-63-gurgaon-highlights.webp	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/dlf-63-gurgaon-highlights.webp	(from https://wegrowinfraventures.com/residential-property/dlf-the-arbour/)
14:39:55	52966/52966	---M--	200	added ('OK')	image/webp	etag:%22cee6-6735d59d-23d8ccfc0215f615;;;%22	https://wegrowinfraventures.com/wp-content/uploads/2024/11/dlf-63-gurgaon-video-block.webp	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/dlf-63-gurgaon-video-block.webp	(from https://wegrowinfraventures.com/residential-property/dlf-the-arbour/)
14:39:55	292157/292157	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202025%2009:09:55%20GMT	https://wegrowinfraventures.com/wp-content/uploads/2024/11/xbdywycuqqslab1jfrjb.jpg	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/xbdywycuqqslab1jfrjb.jpg	(from https://wegrowinfraventures.com/residential-property/dlf-the-arbour/)
14:39:56	1560/1560	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Feb%202025%2009:09:56%20GMT	https://wegrowinfraventures.com/wp-json/wp/v2/residential-property/2300	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-json/wp/v2/residential-property/2300.json	(from https://wegrowinfraventures.com/residential-property/dlf-privana-west/)
14:39:56	2391/2391	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Feb%202025%2009:09:56%20GMT	https://wegrowinfraventures.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwegrowinfraventures.com%2Fresidential-property%2Fdlf-privana-west%2F	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-json/oembed/1.0/embed8126.json	(from https://wegrowinfraventures.com/residential-property/dlf-privana-west/)
14:39:56	2587/2587	---M-Z	200	added ('OK')	text/xml	date:Sun,%2009%20Feb%202025%2009:09:56%20GMT	https://wegrowinfraventures.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwegrowinfraventures.com%2Fresidential-property%2Fdlf-privana-west%2F&format=xml	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-json/oembed/1.0/embed2cf8	(from https://wegrowinfraventures.com/residential-property/dlf-privana-west/)
14:39:56	116322/116322	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202025%2009:09:56%20GMT	https://wegrowinfraventures.com/wp-content/uploads/2024/11/a3.jpg	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/a3.jpg	(from https://wegrowinfraventures.com/residential-property/dlf-privana-west/)
14:39:57	65126/65126	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202025%2009:09:56%20GMT	https://wegrowinfraventures.com/wp-content/uploads/2024/11/g4.jpg	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/g4.jpg	(from https://wegrowinfraventures.com/residential-property/dlf-privana-west/)
14:39:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2009%20Feb%202025%2009:09:57%20GMT	https://wegrowinfraventures.com/?p=2300	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/index1c75.html	(from https://wegrowinfraventures.com/residential-property/dlf-privana-west/)
14:39:57	161693/161693	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202025%2009:09:57%20GMT	https://wegrowinfraventures.com/wp-content/uploads/2024/11/amenities.jpg	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/amenities.jpg	(from https://wegrowinfraventures.com/residential-property/dlf-privana-west/)
14:39:57	57175/57175	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202025%2009:09:57%20GMT	https://wegrowinfraventures.com/wp-content/uploads/2024/11/g3.jpg	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/g3.jpg	(from https://wegrowinfraventures.com/residential-property/dlf-privana-west/)
14:39:57	65842/65842	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202025%2009:09:57%20GMT	https://wegrowinfraventures.com/wp-content/uploads/2024/11/56717_B1_1F1_3D.jpg	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/56717_B1_1F1_3D.jpg	(from https://wegrowinfraventures.com/residential-property/dlf-privana-west/)
14:39:57	46866/46866	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202025%2009:09:57%20GMT	https://wegrowinfraventures.com/wp-content/uploads/2024/11/56717_B1_1F2_3D.jpg	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/2024/11/56717_B1_1F2_3D.jpg	(from https://wegrowinfraventures.com/residential-property/dlf-privana-west/)
14:39:58	33488/33488	---M-Z	200	added ('OK')	text/css	etag:%2282d0-679c90c7-df4a0619411fa95e;gz%22	https://wegrowinfraventures.com/wp-content/uploads/elementor/css/post-322.css?ver=1738313927	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-content/uploads/elementor/css/post-322184f.css	(from https://wegrowinfraventures.com/commercial-property/the-dome-centre/)
14:39:58	1547/1547	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Feb%202025%2009:09:58%20GMT	https://wegrowinfraventures.com/wp-json/wp/v2/commercial-property/3078	C:/My%20Web%20Sites/Animeria%20Assignment/wegrowinfraventures.com/wp-json/wp/v2/commercial-property/3078.json	(from https://wegrowinfraventures.com/commercial-property/the-dome-centre/)
